index	longitude	latitude	language_diversity	mgs	land_coverage	weighted_endemism	ID_ISO_A2	LANG_ISO	new.mgs
277	277	16530944.3828011	-538197.501400297	504	12	0.2	486	enq-pg hmt-pg kpx-pg pwa-pg mek-pg bhg-pg meb-pg fuy-pg ppo-pg mee-pg kup-pg snc-pg med-pg rao-pg klq-pg tqo-pg aix-pg iar-pg adz-pg mds-pg kdf-pg xeu-pg kol-pg byz-pg byx-pg okv-pg kiw-pg bjz-pg lmg-pg mps-pg sjr-pg ttd-pg smb-pg aby-pg wiu-pg kbk-pg yrb-pg kxz-pg gcc-pg ghs-pg mxm-pg bwk-pg lcm-pg aog-pg lbq-pg nak-pg uro-pg whg-pg mbh-pg ado-pg kse-pg mti-pg kvc-pg buk-pg kue-pg aaw-pg bbb-pg pss-pg myw-pg ubu-pg gim-pg ygw-pg gvf-pg mgx-pg rwo-pg ago-pg mwh-pg tqp-pg mcq-pg don-pg mgl-pg kqw-pg bnp-pg kbq-pg mdb-pg pnn-pg kqa-pg ata-pg bef-pg ksd-pg kmh-pg koa-pg kyc-pg nrz-pg kbm-pg apz-pg waj-pg bmu-pg smg-pg ena-pg sgz-pg kjs-pg nou-pg for-pg mcr-pg mbw-pg hkk-pg zia-pg aew-pg kjy-pg mmx-pg miw-pg kpw-pg mux-pg imo-pg gfk-pg big-pg tgc-pg kqi-pg byr-pg rro-pg wnc-pg bek-pg kbx-pg yut-pg xkx-pg snp-pg agd-pg mcv-pg apr-pg agm-pg wgi-pg ygr-pg aez-pg mbq-pg anz-pg mkp-pg nca-pg mlh-pg ssx-pg kpf-pg ali-pg mtf-pg msy-pg tim-pg huf-pg tbg-pg sua-pg kto-pg nii-pg leq-pg sue-pg sks-pg emi-pg gaj-pg gip-pg bjk-pg dob-pg uvl-pg aom-pg lbv-pg kij-pg bbr-pg mmq-pg naf-pg kcl-pg tnh-pg auy-pg mox-pg kqc-pg lid-pg omw-pg awb-pg pwg-pg kmg-pg viv-pg mpx-pg ons-pg wer-pg rak-pg oro-pg yuw-pg nal-pg mci-pg tbf-pg kqb-pg kbt-pg goc-pg hot-pg jma-pg tbc-pg ded-pg kgf-pg gaf-pg cjv-pg nac-pg omo-pg yml-pg tmd-pg bvn-pg gah-pg ksj-pg urw-pg kop-pg aod-pg aak-pg tbv-pg klt-pg ssz-pg met-pg uvh-pg aki-pg xop-pg nwr-pg ufi-pg lih-pg gaw-pg kyg-pg tgg-pg prw-pg aso-pg mna-pg leu-pg awx-pg mpl-pg ddi-pg mhl-pg gam-pg wsk-pg aai-pg anh-pg wnb-pg spl-pg tuh-pg skm-pg spd-pg xes-pg bjl-pg doa-pg tlx-pg nnk-pg mmo-pg nof-pg akt-pg anj-pg kpr-pg rmk-pg sbq-pg mcy-pg ybm-pg bwd-pg aui-pg msu-pg bjc-pg gao-pg ipo-pg sst-pg dad-pg geb-pg pla-pg aie-pg mpp-pg kmf-pg gar-pg mzu-pg ksl-pg ssd-pg nss-pg gyb-pg mmi-pg snz-pg sll-pg mpo-pg mzz-pg aey-pg opo-pg tbx-pg iou-pg ckr-pg ptp-pg nnf-pg lle-pg nop-pg noh-pg gai-pg bzh-pg urg-pg ylu-pg igm-pg mkr-pg tgu-pg duk-pg zsu-pg abw-pg prm-pg npn-pg xsi-pg bpm-pg hob-pg hih-pg ubr-pg uar-pg asx-pg ksr-pg isa-pg imi-pg wnu-pg dgx-pg mqw-pg bbv-pg yla-pg ymp-pg zeg-pg tbs-pg una-pg klx-pg mva-pg pek-pg dmc-pg mvn-pg wax-pg twp-pg tya-pg buq-pg mjn-pg sbc-pg bch-pg brq-pg abg-pg ont-pg wsr-pg ktm-pg bmh-pg ssj-pg spm-pg mwc-pg ybo-pg val-pg ino-pg kgu-pg ynl-pg gpn-pg usa-pg eri-pg gsp-pg nvm-pg wtf-pg meu-pg asd-pg mlp-pg bqs-pg lll-pg wiv-pg rai-pg koz-pg utu-pg xoi-pg rmp-pg gsn-pg jae-pg lbb-pg yby-pg tbj-pg noc-pg nif-pg kmu-pg mtc-pg grq-pg dnr-pg lbu-pg nis-pg wat-pg zsa-pg dev-pg waz-pg dui-pg khl-pg dah-pg pda-pg kxr-pg klm-pg wmc-pg fad-pg six-pg gdd-pg smc-pg awm-pg igo-pg boj-pg tuc-pg tbd-pg afi-pg gat-pg fag-pg brz-pg sij-pg klh-pg bbd-pg mjj-pg bxf-pg roe-pg slw-pg wdg-pg woc-pg zuh-pg avb-pg mqz-pg skc-pg snx-pg gcn-pg ykr-pg jil-pg onj-pg sra-pg mwg-pg gka-pg vmg-pg bbn-pg faj-pg msz-pg nib-pg ggt-pg kuo-pg yrw-pg loj-pg bmx-pg mqe-pg ydk-pg pmr-pg bpu-pg xow-pg aya-pg nkg-pg kyy-pg msx-pg snr-pg ttv-pg mtv-pg pkg-pg xsp-pg nbk-pg swm-pg pup-pg gve-pg pnr-pg igg-pg gvs-pg taw-pg ssg-pg sej-pg ukg-pg ggl-pg bql-pg gav-pg mxk-pg pat-pg kco-pg mvq-pg mdc-pg gap-pg dgg-pg bjr-pg ncf-pg elu-pg bwf-pg ate-pg nej-pg mqv-pg rpt-pg bmc-pg pix-pg bie-pg rea-pg gmu-pg grg-pg bcu-pg mpv-pg bop-pg mmt-pg ped-pg kze-pg blq-pg mcz-pg mpn-pg ler-pg mjm-pg usu-pg bmp-pg dac-pg bpi-pg mft-pg los-pg tmy-pg frq-pg srf-pg dge-pg apo-pg ygm-pg lek-pg lei-pg biq-pg wab-pg spe-pg mjk-pg let-pg ncn-pg kcb-pg klp-pg anx-pg sbh-pg ncc-pg tns-pg ssu-pg kct-pg lib-pg	enq hmt kpx pwa mek bhg meb fuy ppo mee kup snc med rao klq tqo aix iar adz mds kdf xeu kol byz byx okv kiw bjz lmg mps sjr ttd smb aby wiu kbk yrb kxz gcc ghs mxm bwk lcm aog lbq nak uro whg mbh ado kse mti kvc buk kue aaw bbb pss myw ubu gim ygw gvf mgx rwo ago mwh tqp mcq don mgl kqw bnp kbq mdb pnn kqa ata bef ksd kmh koa kyc nrz kbm apz waj bmu smg ena sgz kjs nou for mcr mbw hkk zia aew kjy mmx miw kpw mux imo gfk big tgc kqi byr rro wnc bek kbx yut xkx snp agd mcv apr agm wgi ygr aez mbq anz mkp nca mlh ssx kpf ali mtf msy tim huf tbg sua kto nii leq sue sks emi gaj gip bjk dob uvl aom lbv kij bbr mmq naf kcl tnh auy mox kqc lid omw awb pwg kmg viv mpx ons wer rak oro yuw nal mci tbf kqb kbt goc hot jma tbc ded kgf gaf cjv nac omo yml tmd bvn gah ksj urw kop aod aak tbv klt ssz met uvh aki xop nwr ufi lih gaw kyg tgg prw aso mna leu awx mpl ddi mhl gam wsk aai anh wnb spl tuh skm spd xes bjl doa tlx nnk mmo nof akt anj kpr rmk sbq mcy ybm bwd aui msu bjc gao ipo sst dad geb pla aie mpp kmf gar mzu ksl ssd nss gyb mmi snz sll mpo mzz aey opo tbx iou ckr ptp nnf lle nop noh gai bzh urg ylu igm mkr tgu duk zsu abw prm npn xsi bpm hob hih ubr uar asx ksr isa imi wnu dgx mqw bbv yla ymp zeg tbs una klx mva pek dmc mvn wax twp tya buq mjn sbc bch brq abg ont wsr ktm bmh ssj spm mwc ybo val ino kgu ynl gpn usa eri gsp nvm wtf meu asd mlp bqs lll wiv rai koz utu xoi rmp gsn jae lbb yby tbj noc nif kmu mtc grq dnr lbu nis wat zsa dev waz dui khl dah pda kxr klm wmc fad six gdd smc awm igo boj tuc tbd afi gat fag brz sij klh bbd mjj bxf roe slw wdg woc zuh avb mqz skc snx gcn ykr jil onj sra mwg gka vmg bbn faj msz nib ggt kuo yrw loj bmx mqe ydk pmr bpu xow aya nkg kyy msx snr ttv mtv pkg xsp nbk swm pup gve pnr igg gvs taw ssg sej ukg ggl bql gav mxk pat kco mvq mdc gap dgg bjr ncf elu bwf ate nej mqv rpt bmc pix bie rea gmu grg bcu mpv bop mmt ped kze blq mcz mpn ler mjm usu bmp dac bpi mft los tmy frq srf dge apo ygm lek lei biq wab spe mjk let ncn kcb klp anx sbh ncc tns ssu kct lib	366
278	278	17532819.7999406	-538197.501400297	82	12	0.02	77	baa-sb gri-sb kji-sb alu-sb sjr-pg roo-pg mvo-sb buo-pg rug-sb myw-pg mln-sb nas-pg lgr-sb kwd-sb blp-sb kkk-sb vrs-sb mrn-sb uis-pg blb-sb koa-pg nke-sb kwf-sb siw-pg eiv-pg nco-pg kjx-pg apb-sb brr-sb bcm-pg mpr-sb nlg-sb kyx-pg mte-sb tqu-sb ksg-sb tva-sb tio-pg sol-pg far-sb tpz-pg lgu-sb hah-pg lvk-sb dor-sb tgi-pg llu-sb tgg-pg bgt-sb smz-pg bvc-sb hla-pg kqj-pg hoa-sb gga-sb lgb-sb hao-pg uge-sb bvd-sb mlu-sb rri-sb ghn-sb gil-sb lgl-sb ttu-pg oue-pg pis-sb lga-sb jaj-sb svs-sb nsn-pg ppn-pg lni-pg sps-pg sbb-sb nur-pg gmb-sb pex-pg ojv-sb nuq-pg btp-pg nho-pg	baa gri kji alu sjr roo mvo buo rug myw mln nas lgr kwd blp kkk vrs mrn uis blb koa nke kwf siw eiv nco kjx apb brr bcm mpr nlg kyx mte tqu ksg tva tio sol far tpz lgu hah lvk dor tgi llu tgg bgt smz bvc hla kqj hoa gga lgb hao uge bvd mlu rri ghn gil lgl ttu oue pis lga jaj svs nsn ppn lni sps sbb nur gmb pex ojv nuq btp nho	366
279	279	18534695.2170801	-538197.501400297	2	12	0.01	2	nau-nr sky-sb	nau sky	366
280	280	19536570.6342195	-538197.501400297	3	12	0.01	2.33333333333333	gil-ki tvl-tv gil-tv	gil tvl gil	365
281	281	-19536570.6342195	-1593986.87643236	8	12	0.01	6	fij-fj smo-ws ton-to llx-fj smo-as fud-wf wls-wf num-to	fij smo ton llx smo fud wls num	366
282	282	-18534695.21708	-1593986.87643236	4	12	0.01	3.5	niu-nu smo-as eng-ck pkp-ck	niu smo eng pkp	366
283	283	-17532819.7999406	-1593986.87643236	2	12	0.01	1.5	rar-ck rkh-ck	rar rkh	365
284	284	-16530944.3828011	-1593986.87643236	3	12	0.01	1.33333333333333	tah-pf pmt-pf	tah pmt	362
285	285	-15529068.9656617	-1593986.87643236	2	12	0.01	1.33333333333333	mqm-pf pmt-pf	mqm pmt	343
286	286	-14527193.5485222	-1593986.87643236	0	12	0	0	NA	NA	NA
287	287	-13525318.1313827	-1593986.87643236	0	NA	0	0	NA	NA	NA
288	288	-12523442.7142433	-1593986.87643236	0	NA	0	0	NA	NA	NA
289	289	-11521567.2971038	-1593986.87643236	0	NA	0	0	NA	NA	NA
290	290	-10519691.8799644	-1593986.87643236	0	NA	0	0	NA	NA	NA
291	291	-9517816.46282489	-1593986.87643236	0	9	0	0	NA	NA	NA
292	292	-8515941.04568543	-1593986.87643236	40	9	0.35	29.8666666666667	spa-pe quy-pe quz-pe shp-pe mcb-pe cni-pe cpb-pe qve-pe qwh-pe qvn-pe yaa-pe amc-pe qxu-pe cbs-pe ame-pe qvw-pe qva-pe qxw-pe cpu-pe qxo-pe qux-pe cjo-pe qub-pe qvm-pe qxa-pe pib-pe not-pe qxh-pe cpc-pe qvl-pe qvp-pe cot-pe prq-pe mts-pe qur-pe amc-br jqr-pe qxt-pe cox-pe	spa quy quz shp mcb cni cpb qve qwh qvn yaa amc qxu cbs ame qvw qva qxw cpu qxo qux cjo qub qvm qxa pib not qxh cpc qvl qvp cot prq mts qur amc jqr qxt cox	118
293	293	-7514065.62854596	-1593986.87643236	63	9	0.97	45.5055555555556	por-br spa-pe spa-bo spa-cl quh-bo ayr-cl ayr-bo quz-pe qxp-pe gui-bo ayr-pe mcb-pe qvo-pe cbs-br yaa-br qul-bo yaa-pe amc-pe qxu-pe ayc-pe cbs-pe tna-bo trn-bo mpd-br mcd-pe ktx-br cav-bo ese-bo cuj-pe pav-br kuq-br amr-pe mzp-bo urz-br cpb-br cap-bo ign-bo cas-bo pur-br tpr-br yaa-bo ese-pe cul-pe srq-bo hug-pe mts-pe yuz-bo cao-bo amc-br mpu-br ark-br ito-bo pcp-bo lec-bo aro-bo arx-br orw-br jbt-br yuq-bo ure-bo brg-bo inp-pe	por spa spa spa quh ayr ayr quz qxp gui ayr mcb qvo cbs yaa qul yaa amc qxu ayc cbs tna trn mpd mcd ktx cav ese cuj pav kuq amr mzp urz cpb cap ign cas pur tpr yaa ese cul srq hug mts yuz cao amc mpu ark ito pcp lec aro arx orw jbt yuq ure brg inp	263
294	294	-6512190.2114065	-1593986.87643236	36	9	1	26.4722222222222	por-br spa-bo cax-bo ayo-py gui-bo nab-br ayo-bo gyr-bo bor-br pab-br irn-br kbc-br kyz-br rkb-br xbx-br kuq-br cin-br sru-br gta-br api-br bkq-br pur-br tpr-br arr-br wyr-br srq-bo urp-br tba-br gvo-br unk-br mpu-br mnd-br sae-br ark-br arx-br skf-br	por spa cax ayo gui nab ayo gyr bor pab irn kbc kyz rkb xbx kuq cin sru gta api bkq pur tpr arr wyr srq urp tba gvo unk mpu mnd sae ark arx skf	263
295	295	-5510314.79426704	-1593986.87643236	19	9	1	14.8888888888889	por-br xav-br txu-br bor-br kyz-br kpj-br xer-br avv-br kre-br tpy-br taf-br txi-br jur-br wau-br suy-br kui-br kay-br awe-br mmh-br	por xav txu bor kyz kpj xer avv kre tpy taf txi jur wau suy kui kay awe mmh	258
296	296	-4508439.37712758	-1593986.87643236	3	8	0.74	1.55555555555556	por-br mbl-br kqq-br	por mbl kqq	225
297	297	-3506563.95998811	-1593986.87643236	0	7	0	0	NA	NA	293
298	298	-2504688.54284865	-1593986.87643236	0	NA	0	0	NA	NA	NA
299	299	-1502813.12570919	-1593986.87643236	0	0	0	0	NA	NA	NA
300	300	-500937.708569728	-1593986.87643236	1	NA	0.01	0.333333333333333	eng-sh	eng	279
301	301	500937.708569735	-1593986.87643236	0	7	0	0	NA	NA	NA
302	302	1502813.1257092	-1593986.87643236	24	7	0.61	16.75	nba-ao umb-ao kmb-ao naq-na her-na mfu-ao kua-na dhm-na ndo-na nsx-ao dhm-ao kua-ao lum-ao mxg-ao knw-na khu-ao kwn-ao smd-ao nyk-ao hgm-na blv-ao lyn-ao ndq-ao kwm-na oun-ao	nba umb kmb naq her mfu kua dhm ndo nsx dhm kua lum mxg knw khu kwn smd nyk hgm blv lyn ndq kwm oun	117
303	303	2504688.54284866	-1593986.87643236	77	7	1	56.4166666666667	tsn-bw afr-bw nba-ao cjk-ao lub-cd yey-bw toi-zm mfu-ao lue-ao lam-zm lun-cd kua-na lch-ao cjk-cd rnd-cd kqn-zm lun-ao lue-zm leh-zm nsx-ao sna-bw ktz-na kua-ao lam-cd sng-cd lum-ao lun-zm loz-zm nde-bw mck-zm xuu-bw knw-na mhw-bw kck-zw kqn-cd ktz-bw nka-zm toi-zw loz-bw xuu-na mck-ao kwn-na ndo-ao kwn-ao sbs-bw diu-bw ttl-zm mho-zm diu-na nmq-zw ilb-zm sie-zm nkn-ao hio-zw xuu-ao shq-zm mho-ao diu-ao yey-na mhw-zm lyn-zm fwe-na cjk-zm sbs-zm lch-zm mxo-zm mhw-na nye-ao mhw-ao yax-ao sbs-na oun-ao loz-zw yax-zm hnh-bw	tsn afr nba cjk lub yey toi mfu lue lam lun kua lch cjk rnd kqn lun lue leh nsx sna ktz kua lam sng lum lun loz nde mck xuu knw mhw kck kqn ktz nka toi loz xuu mck kwn ndo kwn sbs diu ttl mho diu nmq ilb sie nkn hio xuu shq mho diu yey mhw lyn fwe cjk sbs lch mxo mhw nye mhw yax sbs oun loz yax hnh	171
304	304	3506563.95998812	-1593986.87643236	75	6	1	55.4166666666667	sna-zw lub-cd bem-zm seh-mz toi-zm ndc-mz leb-zm lam-zm nde-zw yao-mz nya-mw nya-mz ngl-mz auh-zm nyu-mz leh-zm vmk-mz bem-cd lam-cd sng-cd nya-zm ngo-tz mxc-zw kck-zw kqn-cd nse-zm tum-zm toi-zw tum-mw nse-mz bez-tz ndc-zw twx-mz yao-mw mwn-zm twl-mz dne-tz llb-mz ilb-zm lon-mw tke-mz kdn-zm nse-zw leb-cd auh-cd mxc-mz shq-zm tog-mw kdn-zw pbr-tz mgv-tz sby-zm kzn-mz phm-mz nyy-tz zga-tz kdg-cd nyy-mw sna-zm swk-mw bwg-mz vmr-mz mgs-tz nih-zm kdn-mz dmx-mz lai-zm lai-mw nkv-mw nxi-tz mpa-tz kzn-mw ndh-mw kiz-tz mjh-tz	sna lub bem seh toi ndc leb lam nde yao nya nya ngl auh nyu leh vmk bem lam sng nya ngo mxc kck kqn nse tum toi tum nse bez ndc twx yao mwn twl dne llb ilb lon tke kdn nse leb auh mxc shq tog kdn pbr mgv sby kzn phm nyy zga kdg nyy sna swk bwg vmr mgs nih kdn dmx lai lai nkv nxi mpa kzn ndh kiz mjh	170
305	305	4508439.37712758	-1593986.87643236	38	6	0.42	29.8333333333333	skg-mg seh-mz vmw-mz yao-mz mgh-mz ngl-mz vmk-mz kde-mz yao-tz ngo-tz nnq-tz mwe-tz chw-mz kde-tz dne-tz llb-mz xmc-mz tke-mz xsq-mz mgh-tz mhm-mz mny-mz mvw-tz ymk-tz kzn-mz wmw-mz njd-tz ymk-mz swh-mz vmr-mz ngo-mz cwb-mz zdj-km nte-mz nxi-tz eko-mz wni-km wlc-km	skg seh vmw yao mgh ngl vmk kde yao ngo nnq mwe chw kde dne llb xmc tke xsq mgh mhm mny mvw ymk kzn wmw njd ymk swh vmr ngo cwb zdj nte nxi eko wni wlc	191
306	306	5510314.79426705	-1593986.87643236	8	9	0.28	5.58333333333333	skg-mg plt-mg bmm-mg xmw-mg xmv-mg crs-sc swb-yt buc-yt	skg plt bmm xmw xmv crs swb buc	279
307	307	6512190.21140651	-1593986.87643236	1	12	0.01	0.333333333333333	mfe-mu	mfe	358
308	308	7514065.62854597	-1593986.87643236	0	12	0	0	NA	NA	NA
309	309	8515941.04568544	-1593986.87643236	0	NA	0	0	NA	NA	NA
310	310	9517816.4628249	-1593986.87643236	0	NA	0	0	NA	NA	NA
311	311	10519691.8799644	-1593986.87643236	1	NA	1.80342965210807e-05	1	coa-cc	coa	365
312	312	11521567.2971038	-1593986.87643236	1	12	0.000137173858779554	1	coa-cx	coa	366
313	313	12523442.7142433	-1593986.87643236	0	12	0	0	NA	NA	NA
314	314	13525318.1313827	-1593986.87643236	31	7	0.17	22.8214285714286	eng-au wmt-au nna-au ung-au nyh-au wub-au gbd-au aoz-id xbr-id gni-au ywr-au bck-au unp-au tet-id mkn-id bcj-au aaz-id akg-id kod-id hvn-id twu-id rgu-id heg-id bpz-id dnk-id lmy-id wnk-id row-id txq-id llg-id nfa-id	eng wmt nna ung nyh wub gbd aoz xbr gni ywr bck unp tet mkn bcj aaz akg kod hvn twu rgu heg bpz dnk lmy wnk row txq llg nfa	103
315	315	14527193.5485222	-1593986.87643236	64	7	0.66	55.1547619047619	eng-au wbp-au wmt-au wmb-au mwd-au ung-au gue-au ddj-au wrm-au gia-au wrr-au alh-au nbj-au mep-au wub-au ngk-au rit-au djn-au nam-au gup-au waq-au jig-au gdh-au tiw-au mpc-au nji-au rmb-au gni-au ibd-au bck-au mwf-au dji-au djd-au bvr-au mpb-au wdj-au djb-au mec-au wrl-au wlg-au zmt-au gbu-au gge-au amg-au wux-au zml-au mph-au zmm-au zmd-au guf-au zmr-au amy-au mfr-au zmg-au zmj-au zma-au woa-au djj-au nck-au zmy-au gww-au mhg-au jay-au giy-au	eng wbp wmt wmb mwd ung gue ddj wrm gia wrr alh nbj mep wub ngk rit djn nam gup waq jig gdh tiw mpc nji rmb gni ibd bck mwf dji djd bvr mpb wdj djb mec wrl wlg zmt gbu gge amg wux zml mph zmm zmd guf zmr amy mfr zmg zmj zma woa djj nck zmy gww mhg jay giy	114
316	316	15529068.9656617	-1593986.87643236	40	10	0.5	33.2380952380952	eng-au wmb-au gbc-au wrm-au alh-au jao-au rit-au duj-au kjn-au dji-au gdj-au djb-au nuy-au mec-au aoi-au dax-au pkn-au wim-au wij-au kuy-au kbe-au lbz-au thd-au ump-au mwp-au guf-au yiy-au kkp-au wih-au uwa-au dhg-au wik-au kvs-au wig-au gyd-au gnn-au wua-au xmh-au djr-au ulk-au	eng wmb gbc wrm alh jao rit duj kjn dji gdj djb nuy mec aoi dax pkn wim wij kuy kbe lbz thd ump mwp guf yiy kkp wih uwa dhg wik kvs wig gyd gnn wua xmh djr ulk	124
317	317	16530944.3828011	-1593986.87643236	61	12	0.13	51.4047619047619	eng-au kky-au kjn-au gvn-au dgz-pg dbl-au snc-pg mds-pg aby-pg bxh-pg bwk-pg soq-pg mti-pg tbo-pg dyy-au yii-au swp-pg wgy-au mgu-pg gdn-pg mkp-pg khz-pg huf-pg bxz-pg dob-pg kqc-pg pwg-pg mpx-pg kqf-pg jma-pg ksj-pg dww-pg dva-pg sew-pg bdd-pg nmw-pg gnm-pg aui-pg hgw-pg dof-pg mze-pg tpa-pg wed-pg mum-pg mnm-pg bmk-pg zgr-pg mwc-pg wgw-pg meu-pg oyy-pg sbe-pg hul-pg kud-pg tte-pg trh-pg ulk-au wag-pg mwa-pg luf-pg ykk-pg grw-pg	eng kky kjn gvn dgz dbl snc mds aby bxh bwk soq mti tbo dyy yii swp wgy mgu gdn mkp khz huf bxz dob kqc pwg mpx kqf jma ksj dww dva sew bdd nmw gnm aui hgw dof mze tpa wed mum mnm bmk zgr mwc wgw meu oyy sbe hul kud tte trh ulk wag mwa luf ykk grw	193
318	318	17532819.7999406	-1593986.87643236	15	12	0.01	11	gri-sb alu-sb bxa-sb tlr-sb mln-sb faf-sb tgo-pg mnv-sb aia-sb apb-sb brr-sb yle-pg lgu-sb nmw-pg ora-sb	gri alu bxa tlr mln faf tgo mnv aia apb brr yle lgu nmw ora	366
319	319	18534695.2170801	-1593986.87643236	118	12	0.01	116.5	bxa-sb erg-vu erk-vu stc-sb tsr-vu agw-sb sku-vu nms-vu ssv-vu llp-vu wsi-vu app-vu tvk-vu tmt-vu vlr-vu bnr-vu nkk-vu lww-vu nnd-vu omb-vu nmb-vu tkw-sb ptr-vu vlp-vu mla-vu btr-vu nrg-vu frt-vu mmg-vu tlm-vu mrp-vu vnp-vu nwi-vu mnl-vu uur-vu tnp-vu stn-sb dix-vu tmb-vu tnn-vu crc-vu ptv-vu lkn-vu upv-vu sax-vu lml-vu vrt-vu tnk-vu mme-vu nsw-vu ahb-vu krf-vu brj-vu tgs-vu vnm-vu wwo-vu alm-vu rga-vu tls-vu lmb-vu aul-vu lnn-vu mwi-vu mlx-vu lgk-vu tnl-vu psw-vu lht-vu mll-vu nvh-vu pma-vu msn-vu mwo-vu lzl-vu sns-vu lrv-vu hiw-vu aor-vu mrb-vu mmm-vu mlv-vu plb-vu nmk-vu bpa-vu mrs-vu rpn-vu tmi-vu bnk-vu onu-vu wlr-vu utp-sb nfl-sb urr-vu tql-vu pgk-vu bki-vu lmu-vu ngr-sb aua-sb fut-vu mvt-vu piv-sb ske-vu sww-vu tgp-vu vao-vu mmw-vu tbe-sb etn-vu mkv-vu mtt-vu tkp-sb mrm-vu mxe-vu lpa-vu klv-vu akr-vu aud-sb	bxa erg erk stc tsr agw sku nms ssv llp wsi app tvk tmt vlr bnr nkk lww nnd omb nmb tkw ptr vlp mla btr nrg frt mmg tlm mrp vnp nwi mnl uur tnp stn dix tmb tnn crc ptv lkn upv sax lml vrt tnk mme nsw ahb krf brj tgs vnm wwo alm rga tls lmb aul lnn mwi mlx lgk tnl psw lht mll nvh pma msn mwo lzl sns lrv hiw aor mrb mmm mlv plb nmk bpa mrs rpn tmi bnk onu wlr utp nfl urr tql pgk bki lmu ngr aua fut mvt piv ske sww tgp vao mmw tbe etn mkv mtt tkp mrm mxe lpa klv akr aud	365
320	320	19536570.6342195	-1593986.87643236	6	12	0.01	5.5	fij-fj wyy-fj lmv-fj rtm-fj bwb-fj goo-fj	fij wyy lmv rtm bwb goo	351
321	321	-19536570.6342195	-2649776.25146443	2	12	0.01	1	ton-to llx-fj	ton llx	366
322	322	-18534695.21708	-2649776.25146443	0	12	0	0	NA	NA	NA
323	323	-17532819.7999406	-2649776.25146443	1	12	0.01	0.5	rar-ck	rar	365
324	324	-16530944.3828011	-2649776.25146443	2	12	0.01	2	aut-pf ray-pf	aut ray	366
325	325	-15529068.9656617	-2649776.25146443	2	12	0.01	0.833333333333333	pmt-pf mrv-pf	pmt mrv	365
326	326	-14527193.5485222	-2649776.25146443	2	12	0.01	1	eng-pn mrv-pf	eng mrv	366
327	327	-13525318.1313827	-2649776.25146443	1	NA	0.01	0.5	eng-pn	eng	366
328	328	-12523442.7142433	-2649776.25146443	1	NA	0.000178032731105667	1	rap-cl	rap	303
329	329	-11521567.2971038	-2649776.25146443	0	NA	0	0	NA	NA	NA
330	330	-10519691.8799644	-2649776.25146443	0	NA	0	0	NA	NA	NA
331	331	-9517816.46282489	-2649776.25146443	0	NA	0	0	NA	NA	NA
332	332	-8515941.04568543	-2649776.25146443	0	6	0	0	NA	NA	NA
333	333	-7514065.62854596	-2649776.25146443	21	9	0.85	13.9166666666667	spa-ar spa-bo spa-cl quh-bo qus-ar ayr-cl ayr-bo wlv-ar gui-bo quh-ar gnw-bo gui-ar cqu-cl ayr-ar mtp-bo mtp-ar cag-ar crt-ar tpj-ar crq-ar tob-bo	spa spa spa quh qus ayr ayr wlv gui quh gnw gui cqu ayr mtp mtp cag crt tpj crq tob	73
334	334	-6512190.2114065	-2649776.25146443	42	12	1	32.3055555555556	por-br spa-ar spa-py qus-ar wlv-ar tob-ar ayo-py plg-ar nhd-py gui-bo gun-br leg-py sap-py pta-py kgk-ar moc-ar ter-br kgk-br ayo-bo cag-py gun-py mzh-ar pdt-py nhd-br ceg-py kbc-br gun-ar mtp-bo tpj-py guq-py cag-ar tob-py crq-py tmf-py mca-py crq-ar tpj-bo gva-py gui-py crq-bo vil-ar	por spa spa qus wlv tob ayo plg nhd gui gun leg sap pta kgk moc ter kgk ayo cag gun mzh pdt nhd ceg kbc gun mtp tpj guq cag tob crq tmf mca crq tpj gva gui crq vil	289
335	335	-5510314.79426704	-2649776.25146443	11	12	0.78	7.88888888888889	por-br kgp-br gun-br hrx-br kgk-ar vec-br ter-br nhd-br xet-br xok-br opy-br	por kgp gun hrx kgk vec ter nhd xet xok opy	365
336	336	-4508439.37712758	-2649776.25146443	3	9	0.15	1.55555555555556	por-br ccd-br kqq-br	por ccd kqq	282
337	337	-3506563.95998811	-2649776.25146443	0	8	0	0	NA	NA	251
338	338	-2504688.54284865	-2649776.25146443	0	NA	0	0	NA	NA	NA
339	339	-1502813.12570919	-2649776.25146443	0	NA	0	0	NA	NA	NA
340	340	-500937.708569728	-2649776.25146443	0	NA	0	0	NA	NA	NA
341	341	500937.708569735	-2649776.25146443	0	2	0	0	NA	NA	NA
342	342	1502813.1257092	-2649776.25146443	7	2	0.36	2.36666666666667	afr-za naq-na her-na afr-na knw-na hgm-na naq-za	afr naq her afr knw hgm naq	25
343	343	2504688.54284866	-2649776.25146443	35	4	1	23.2833333333333	afr-za tsn-bw xkv-bw afr-bw tsn-za sot-za her-bw nmn-bw naq-na kck-bw yey-bw her-na naq-bw nhr-bw sna-bw ktz-na tyu-bw shg-bw aue-bw hio-bw afr-na gwj-bw nde-bw nmq-bw knw-na ktz-bw two-bw huc-bw gnk-bw aue-na nhr-na tsn-na hio-zw naq-za nmn-na	afr tsn xkv afr tsn sot her nmn naq kck yey her naq nhr sna ktz tyu shg aue hio afr gwj nde nmq knw ktz two huc gnk aue nhr tsn hio naq nmn	53
