index	longitudes	latitudes	land_coverage	LANG_ISO	ID_ISO_A2	weighted_endemism	language_diversity	vegetation_productivity	mgs	new.mgs
5661	5661	-7914815.79540175	593005.400419774	1	spa guh cui mbn aca slc tbn	spa-co guh-co cui-co mbn-co aca-co slc-co tbn-co	2.19791666666667	7	185.358002786438	9	298
5662	5662	-7714440.71197386	593005.400419774	1	guh yae guh cui slc cui	guh-co yae-ve guh-ve cui-co slc-co cui-ve	1.91666666666667	6	183.958774091213	10	286.5
5663	5663	-7514065.62854596	593005.400419774	1	guh pid guh wpc pui pio mcg slc	guh-co pid-ve guh-ve wpc-ve pui-co pio-ve mcg-ve slc-ve	3.91666666666667	8	199.339879313664	10	286
5664	5664	-7313690.54511807	593005.400419774	1	pid mch xsu yau wpc yar	pid-ve mch-ve xsu-ve yau-ve wpc-ve yar-ve	2.5	6	209.89023040138	10	292
5665	5665	-7113315.46169018	593005.400419774	1	mch aoc shb xsu spc atx	mch-ve aoc-ve shb-ve xsu-ve spc-ve atx-ve	1.91666666666667	6	212.070523102693	12	307
5666	5666	-6912940.37826229	593005.400419774	1	aoc shb ake spc aoc aoc atx mbc arw	aoc-ve shb-ve ake-ve spc-ve aoc-br aoc-gy atx-ve mbc-ve arw-ve	3.91666666666667	10	206.627428366003	12	332
5667	5667	-6712565.29483439	593005.400419774	1	eng aoc ake pbc ake mbc aoc aoc mbc ake sik	eng-gy aoc-ve ake-gy pbc-gy ake-ve mbc-br aoc-br aoc-gy mbc-ve ake-br sik-ve	5.01666666666667	11	203.515844073552	12	341
5668	5668	-6512190.2114065	593005.400419774	1	eng nld pbc gyn arw brc	eng-gy nld-sr pbc-gy gyn-gy arw-gy brc-gy	2.05833333333333	6	207.026495032901	12	364
5669	5669	-6311815.12797861	593005.400419774	0.81	eng nld gyn arw srn car kww wba	eng-gy nld-sr gyn-gy arw-gy srn-sr car-sr kww-sr wba-sr	3.80833333333333	9	200.378184096813	12	338
5670	5670	-6111440.04455072	593005.400419774	0.81	nld fra srn srm djk arw car car djk arw	nld-sr fra-gf srn-sr srm-sr djk-sr arw-gf car-gf car-sr djk-gf arw-sr	4.18452380952381	10	192.701495277753	12	364
5671	5671	-5911064.96112282	593005.400419774	0.52	fra gcr arw car srm	fra-gf gcr-gf arw-gf car-gf srm-gf	2.14285714285714	5	192.716613119882	11	364
5672	5672	-5710689.87769493	593005.400419774	0.03	gcr	gcr-gf	0.25	1	135.425207895	NA	348
5673	5673	-5510314.79426704	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5674	5674	-5309939.71083915	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5675	5675	-5109564.62741125	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5676	5676	-4909189.54398336	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5677	5677	-4708814.46055547	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5678	5678	-4508439.37712758	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5679	5679	-4308064.29369969	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5680	5680	-4107689.21027179	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5681	5681	-3907314.1268439	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5682	5682	-3706939.04341601	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5683	5683	-3506563.95998812	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5684	5684	-3306188.87656022	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5685	5685	-3105813.79313233	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5686	5686	-2905438.70970444	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5687	5687	-2705063.62627655	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5688	5688	-2504688.54284865	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5689	5689	-2304313.45942076	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5690	5690	-2103938.37599287	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5691	5691	-1903563.29256497	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5692	5692	-1703188.20913708	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5693	5693	-1502813.12570919	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5694	5694	-1302438.0422813	593005.400419774	0	NA	NA	0	0	103.655833165431	NA	NA
5695	5695	-1102062.9588534	593005.400419774	0.42	bsq klu tja ggb eng lir	bsq-lr klu-lr tja-lr ggb-lr eng-lr lir-lr	2.41666666666667	6	135.142255062578	NA	308
5696	5696	-901687.875425514	593005.400419774	0.96	gxx gbo krw klu pye kqo krn ted tja grv ggb glr ktj grj gry das oub gec oub	gxx-ci gbo-lr krw-lr klu-lr pye-ci kqo-lr krn-lr ted-ci tja-lr grv-lr ggb-lr glr-lr ktj-ci grj-lr gry-lr das-ci oub-ci gec-lr oub-lr	13.9166666666667	19	186.373105434447	12	326
5697	5697	-701312.791997619	593005.400419774	0.82	bet dic bjw god pye gud btg ted ggu ktj kwp ney avi hwa ega	bet-ci dic-ci bjw-ci god-ci pye-ci gud-ci btg-ci ted-ci ggu-ci ktj-ci kwp-ci ney-ci avi-ci hwa-ci ega-ci	9.58333333333333	15	185.095530738923	10	317
5698	5698	-500937.708569728	593005.400419774	0.62	bci any ati dic aba gud ggu adj abu abi ebr mtb ald kxb gwa avi ahp ahi ega ahm	bci-ci any-ci ati-ci dic-ci aba-ci gud-ci ggu-ci adj-ci abu-ci abi-ci ebr-ci mtb-ci ald-ci kxb-ci gwa-ci avi-ci ahp-ci ahi-ci ega-ci ahm-ci	14.0833333333333	20	174.417124988639	9	308
5699	5699	-300562.625141837	593005.400419774	0.74	aka any wss ati sfw nzi any jwi abu nzi aha gwa eot	aka-gh any-ci wss-gh ati-ci sfw-gh nzi-gh any-gh jwi-gh abu-ci nzi-ci aha-gh gwa-ci eot-ci	8.2	12	178.733280468454	11	315
5700	5700	-100187.541713942	593005.400419774	0.64	aka wss ada gaa afu aha cpn lar	aka-gh wss-gh ada-gh gaa-gh afu-gh aha-gh cpn-gh lar-gh	4.95	8	169.81928621567	8	293.5
5701	5701	100187.541713949	593005.400419774	0.24	kbp las ewe ewe ada wci gaa xwl gej gej xwl	kbp-tg las-tg ewe-tg ewe-gh ada-gh wci-tg gaa-gh xwl-bj gej-tg gej-bj xwl-tg	5	11	102.397748956721	NA	223
5702	5702	300562.62514184	593005.400419774	0.02	xwl	xwl-bj	0.333333333333333	1	168.564056094684	NA	NA
5703	5703	500937.708569735	593005.400419774	0.19	yor ijc bin its	yor-ng ijc-ng bin-ng its-ng	1.22619047619048	3	173.834697944354	NA	281
5704	5704	701312.791997626	593005.400419774	0.98	ibo ijc bin ish urh its ukw ijs ikw iso okr ijn ekp ogb abn erh ogc oke kes odu epi evh enn ogg iby mgj ogu deg obu okd ije orr	ibo-ng ijc-ng bin-ng ish-ng urh-ng its-ng ukw-ng ijs-ng ikw-ng iso-ng okr-ng ijn-ng ekp-ng ogb-ng abn-ng erh-ng ogc-ng oke-ng kes-ng odu-ng epi-ng evh-ng enn-ng ogg-ng iby-ng mgj-ng ogu-ng deg-ng obu-ng okd-ng ije-ng orr-ng	25.8666666666667	32	179.126433159759	10	292
5705	5705	901687.875425521	593005.400419774	0.97	ibo bdu etu bky etu ibb izi efi usk mfn anw okr ann krp ndd orx iko umm uya yay org nbo ibm byc nbb akd bcs kme bky ukq enw ofu ibn yaz eke nbp ogo abm krp usk iby itm okb bbs agb ibr nkz nkx ide uda ilv efa gkn elm itw ebg etb kkm bvj afn eki kcc tkq iki oda	ibo-ng bdu-cm etu-ng bky-ng etu-cm ibb-ng izi-ng efi-ng usk-cm mfn-ng anw-ng okr-ng ann-ng krp-cm ndd-ng orx-ng iko-ng umm-ng uya-ng yay-ng org-ng nbo-ng ibm-ng byc-ng nbb-ng akd-ng bcs-ng kme-cm bky-cm ukq-ng enw-ng ofu-ng ibn-ng yaz-ng eke-ng nbp-ng ogo-ng abm-ng krp-ng usk-ng iby-ng itm-ng okb-ng bbs-ng agb-ng ibr-ng nkz-ng nkx-ng ide-ng uda-ng ilv-ng efa-ng gkn-ng elm-ng itw-ng ebg-ng etb-ng kkm-ng bvj-ng afn-ng eki-ng kcc-ng tkq-ng iki-ng oda-ng	57.1166666666667	64	182.543993819059	9	296
5706	5706	1102062.95885341	593005.400419774	1	bas bax bdu bkh baz bky etu ken anv lns bss bsi mbo byv bwt bbj nml mgo fmp bqz bkm nnz ybb nwe nge abb mhk ass ngn bec bvg nhu kme pny oku bky nla muo myg nnh bko lmx ngj bzz bby mnf bav bbk kvm bbi iyo bvm nkc xmg bfp bfd mfd azo ato bmo ael emn jgo bqt bxs bbq bse nsh bce mea ckx ndb bqo baw bfj bbw bgj ost nbv ttf njj	bas-cm bax-cm bdu-cm bkh-cm baz-cm bky-ng etu-cm ken-cm anv-cm lns-cm bss-cm bsi-cm mbo-cm byv-cm bwt-cm bbj-cm nml-cm mgo-cm fmp-cm bqz-cm bkm-cm nnz-cm ybb-cm nwe-cm nge-cm abb-cm mhk-cm ass-cm ngn-cm bec-cm bvg-cm nhu-cm kme-cm pny-cm oku-cm bky-cm nla-cm muo-cm myg-cm nnh-cm bko-cm lmx-cm ngj-cm bzz-cm bby-cm mnf-cm bav-cm bbk-cm kvm-cm bbi-cm iyo-cm bvm-cm nkc-cm xmg-cm bfp-cm bfd-cm mfd-cm azo-cm ato-cm bmo-cm ael-cm emn-cm jgo-cm bqt-cm bxs-cm bbq-cm bse-cm nsh-cm bce-cm mea-cm ckx-cm ndb-cm bqo-cm baw-cm bfj-cm bbw-cm bgj-cm ost-cm nbv-cm ttf-cm njj-cm	66.5	81	187.890940978131	9	289
5707	5707	1302438.0422813	593005.400419774	1	ewo bum fan fub gya vut bas bax tik eto baz beb lfa lns bag byv lmp ksf yas knp lem mct mmu ekm ngy mtk yat yav mlb dii	ewo-cm bum-cm fan-cm fub-cm gya-cm vut-cm bas-cm bax-cm tik-cm eto-cm baz-cm beb-cm lfa-cm lns-cm bag-cm byv-cm lmp-cm ksf-cm yas-cm knp-cm lem-cm mct-cm mmu-cm ekm-cm ngy-cm mtk-cm yat-cm yav-cm mlb-cm dii-cm	16.7083333333333	29	196.78463344293	9	273
5708	5708	1502813.1257092	593005.400419774	1	ewo bum fan gya vut mdd gmm mcp kkj beb mkk bxp kwu pmm xmb	ewo-cm bum-cm fan-cm gya-cm vut-cm mdd-cm gmm-cm mcp-cm kkj-cm beb-cm mkk-cm bxp-cm kwu-cm pmm-cm xmb-cm	6.04166666666667	15	198.33093639186	9	272
5709	5709	1703188.20913709	593005.400419774	1	gya gya gso bdt gmm gbq kkj	gya-cm gya-cf gso-cf bdt-cf gmm-cm gbq-cf kkj-cm	2	7	193.673359366436	9	270
5710	5710	1903563.29256498	593005.400419774	1	bpd mzv gso bdt gbv ngg gbq nbm yaj aiy	bpd-cf mzv-cf gso-cf bdt-cf gbv-cf ngg-cf gbq-cf nbm-cf yaj-cf aiy-cf	2.97777777777778	9	193.439509656263	8	267
5711	5711	2103938.37599288	593005.400419774	1	bpd mzv gbv ngg nbm lna mnh aiy bbp lna gbg gix yky gox tor	bpd-cf mzv-cf gbv-cf ngg-cf nbm-cf lna-cf mnh-cd aiy-cf bbp-cf lna-cd gbg-cd gix-cd yky-cf gox-cd tor-cd	5.76111111111111	15	195.079798220406	9	269
5712	5712	2304313.45942077	593005.400419774	1	ngc bpd mzv liy bqk bjo tor lnl zmz lna mnh fuu bbp lna gbg kpl bjo gox mgn gbg kuw bkg snj gox fuu	ngc-cd bpd-cf mzv-cf liy-cf bqk-cf bjo-cf tor-cf lnl-cf zmz-cd lna-cf mnh-cd fuu-cd bbp-cf lna-cd gbg-cd kpl-cd bjo-cd gox-cd mgn-cf gbg-cf kuw-cf bkg-cf snj-cf gox-cf fuu-cf	11.2444444444444	24	194.818248686281	9	271
5713	5713	2504688.54284866	593005.400419774	1	zne bpd liy nzk bjo tor lnl nzk yky gyg deq mgn kym	zne-cd bpd-cf liy-cf nzk-cf bjo-cf tor-cf lnl-cf nzk-cd yky-cf gyg-cf deq-cf mgn-cf kym-cf	5.17222222222222	13	201.23003951242	9	270
5714	5714	2705063.62627655	593005.400419774	1	zne zne nzk nzk	zne-cd zne-cf nzk-cf nzk-cd	1.02777777777778	4	199.382110720209	9	270
5715	5715	2905438.70970444	593005.400419774	1	zne zne kbj	zne-cd zne-cf kbj-cd	1.44444444444444	3	196.523185885946	9	265
5716	5716	3105813.79313234	593005.400419774	1	zne zne zne bxb swf	zne-cd zne-cf zne-sd bxb-sd swf-cd	2.19444444444444	5	193.475469771455	8	243
5717	5717	3306188.87656023	593005.400419774	1	bfa dib zne mqu mgd bex mgc muh bdh avu blm atu bdh gbn nwm	bfa-sd dib-sd zne-sd mqu-sd mgd-sd bex-sd mgc-sd muh-sd bdh-sd avu-sd blm-sd atu-sd bdh-cd gbn-sd nwm-sd	8.33333333333333	15	187.748979872752	8	231.5
5718	5718	3506563.95998812	593005.400419774	1	bfa dib mur dks mqu lot mgd atu lky lul lkr	bfa-sd dib-sd mur-sd dks-sd mqu-sd lot-sd mgd-sd atu-sd lky-sd lul-sd lkr-sd	4.2	11	179.764743390411	7	231
5719	5719	3706939.04341602	593005.400419774	1	toq mur lot did loh lpx ddd lkr tex	toq-sd mur-sd lot-sd did-sd loh-sd lpx-sd ddd-sd lkr-sd tex-sd	4.78333333333333	9	170.723626269847	7	227
5720	5720	3907314.12684391	593005.400419774	1	tuv toq mur mym dsh muz mdx suq nnj dsh koe koe tuv suq	tuv-ke toq-sd mur-sd mym-et dsh-et muz-et mdx-et suq-et nnj-et dsh-ke koe-et koe-sd tuv-et suq-sd	6.75952380952381	14	170.273310643702	6	207.5
5721	5721	4107689.2102718	593005.400419774	1	gax gmo mym amf wal aiw dsh muz kqy arv gwd tsb mdy bst gdl bji kxc tuv dim zay doz dox oyd gyl kxh xwg kcx bsw bxe	gax-et gmo-et mym-et amf-et wal-et aiw-et dsh-et muz-et kqy-et arv-et gwd-et tsb-et mdy-et bst-et gdl-et bji-et kxc-et tuv-et dim-et zay-et doz-et dox-et oyd-et gyl-et kxh-et xwg-et kcx-et bsw-et bxe-et	20.5	29	177.480165654364	4	199
5722	5722	4308064.29369969	593005.400419774	1	gax kqy bji drs	gax-et kqy-et bji-et drs-et	1.58333333333333	4	182.822674532428	5	191
5723	5723	4508439.37712758	593005.400419774	1	som gax	som-et gax-et	0.145833333333333	2	170.83179969647	4	134
5724	5724	4708814.46055548	593005.400419774	1	som	som-et	0.0625	1	155.327388440704	3	51
5725	5725	4909189.54398337	593005.400419774	1	som som ymm	som-so som-et ymm-so	0.239839901477833	3	149.700968017786	2	39
5726	5726	5109564.62741126	593005.400419774	1	som som	som-so som-et	0.0969827586206897	2	148.445000536223	3	43
5727	5727	5309939.71083915	593005.400419774	0.91	som	som-so	0.0344827586206897	1	135.380309688627	0	41
5728	5728	5510314.79426705	593005.400419774	0.08	NA	NA	0	1	116.487797789882	NA	41
5729	5729	5710689.87769494	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5730	5730	5911064.96112283	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5731	5731	6111440.04455072	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5732	5732	6311815.12797862	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5733	5733	6512190.21140651	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5734	5734	6712565.2948344	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5735	5735	6912940.37826229	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5736	5736	7113315.46169019	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5737	5737	7313690.54511808	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5738	5738	7514065.62854597	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5739	5739	7714440.71197386	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5740	5740	7914815.79540176	593005.400419774	0	NA	NA	0	0	44.4899840775642	NA	NA
5741	5741	8115190.87882965	593005.400419774	0.01	div	div-mv	0.2	1	45.7527173337201	NA	284
5742	5742	8315565.96225754	593005.400419774	0	NA	NA	0	0	44.6302877726926	NA	NA
5743	5743	8515941.04568543	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5744	5744	8716316.12911333	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5745	5745	8916691.21254122	593005.400419774	0.05	sin tam idb	sin-lk tam-lk idb-lk	0.616666666666667	3	153.049241667058	NA	351
5746	5746	9117066.29596911	593005.400419774	0.01	sin	sin-lk	0.166666666666667	1	154.161878637057	NA	339.5
5747	5747	9317441.379397	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5748	5748	9517816.4628249	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5749	5749	9718191.54625279	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5750	5750	9918566.62968068	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5751	5751	10118941.7131086	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5752	5752	10319316.7965365	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5753	5753	10519691.8799644	593005.400419774	0.01	ace	ace-id	0.166666666666667	1	136.67123412	NA	365
5754	5754	10720066.9633923	593005.400419774	0.48	ace gay	ace-id gay-id	0.416666666666667	3	172.04060897	12	365
5755	5755	10920442.0468201	593005.400419774	0.14	jav ace gay	jav-id ace-id gay-id	0.479166666666667	3	178.464741137343	NA	365
5756	5756	11120817.130248	593005.400419774	0.25	zlm meo kns mbf	zlm-my meo-my kns-my mbf-my	1.35	4	184.414620636018	NA	350
5757	5757	11321192.2136759	593005.400419774	0.97	zlm szc meo mfa sea tea btq jhi mnq kns lnh mzt kns knq knq ssm sbo	zlm-my szc-my meo-my mfa-th sea-my tea-my btq-my jhi-my mnq-my kns-my lnh-my mzt-my kns-th knq-my knq-th ssm-my sbo-my	11.7666666666667	17	183.822775243866	12	365
5758	5758	11521567.2971038	593005.400419774	0.21	zlm szc btq	zlm-my szc-my btq-my	0.683333333333333	3	167.148109534411	NA	365
5759	5759	11721942.3805317	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5760	5760	11922317.4639596	593005.400419774	0	NA	NA	0	0	1	NA	366
5761	5761	12122692.5473875	593005.400419774	0	NA	NA	0	0	1	NA	366
5762	5762	12323067.6308154	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5763	5763	12523442.7142433	593005.400419774	0	NA	NA	0	0	201.1296387	NA	NA
5764	5764	12723817.7976712	593005.400419774	0.14	iba kxd kxd iba beg nrm bsb ttg bsb lnd mel	iba-my kxd-my kxd-bn iba-bn beg-bn nrm-my bsb-bn ttg-bn bsb-my lnd-bn mel-bn	6.39285714285714	11	170.982819451774	NA	366
5765	5765	12924192.8810991	593005.400419774	0.81	dtb dtp mvv kxd plz lnd ssb kxd kzj dmg bdr bnb tih mqq kzs slg ruu bsy kxi kqv kzt low dtr kqt lnd txx ktr gnq dkr dpp	dtb-my dtp-my mvv-my kxd-my plz-my lnd-my ssb-my kxd-bn kzj-my dmg-my bdr-my bnb-my tih-my mqq-my kzs-my slg-my ruu-my bsy-my kxi-my kqv-my kzt-my low-my dtr-my kqt-my lnd-bn txx-my ktr-my gnq-my dkr-my dpp-my	22.5333333333333	31	178.136117296505	12	365
5766	5766	13124567.964527	593005.400419774	0.77	iba dtb dtp dbj tsg txa ssb tid dmg bdr kzs kve sjm sse coa abf dmv	iba-my dtb-my dtp-my dbj-my tsg-my txa-my ssb-my tid-my dmg-my bdr-my kzs-my kve-my sjm-my sse-my coa-my abf-my dmv-my	8.12619047619048	16	165.472330453111	12	365
5767	5767	13324943.0479549	593005.400419774	0.05	dbj tsg ssb ssb sml ill slm sse	dbj-my tsg-my ssb-my ssb-ph sml-ph ill-my slm-ph sse-my	3.48333333333333	8	94.4392025813531	NA	365
5768	5768	13525318.1313827	593005.400419774	0.01	tsg sml sse slm	tsg-ph sml-ph sse-ph slm-ph	2.08333333333333	4	54.8594336917468	NA	356
5769	5769	13725693.2148106	593005.400419774	0.01	mta	mta-ph	0.25	1	117.523719336886	NA	NA
5770	5770	13926068.2982385	593005.400419774	0.18	hil bpr tbl bps klg mbs mta snl sxn	hil-ph bpr-ph tbl-ph bps-ph klg-ph mbs-ph mta-ph snl-ph sxn-ph	4.91666666666667	9	127.445730913698	NA	329
5771	5771	14126443.3816664	593005.400419774	0.01	tld	tld-id	0.5	2	84.0391497338877	NA	366
5772	5772	14326818.4650943	593005.400419774	0	NA	NA	0	0	112.990502767501	NA	NA
5773	5773	14527193.5485222	593005.400419774	0	NA	NA	0	0	1	NA	NA
5774	5774	14727568.6319501	593005.400419774	0.01	sov	sov-pw	0.5	1	NA	NA	366
5775	5775	14927943.715378	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5776	5776	15128318.7988059	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5777	5777	15328693.8822338	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5778	5778	15529068.9656617	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5779	5779	15729444.0490896	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5780	5780	15929819.1325175	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5781	5781	16130194.2159453	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5782	5782	16330569.2993732	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5783	5783	16530944.3828011	593005.400419774	0	NA	NA	0	0	1	NA	NA
5784	5784	16731319.466229	593005.400419774	0	NA	NA	0	0	1	NA	NA
5785	5785	16931694.5496569	593005.400419774	0	NA	NA	0	0	1	NA	NA
5786	5786	17132069.6330848	593005.400419774	0.01	mrl	mrl-fm	0.333333333333333	1	1	12	366
5787	5787	17332444.7165127	593005.400419774	0	NA	NA	0	0	1	NA	NA
5788	5788	17532819.7999406	593005.400419774	0.01	ngm	ngm-fm	1	2	22.0185184475	NA	366
5789	5789	17733194.8833685	593005.400419774	0	NA	NA	0	0	72.4629627215	NA	NA
5790	5790	17933569.9667964	593005.400419774	0.000250882888049875	pif	pif-fm	1	1	1	NA	366
5791	5791	18133945.0502243	593005.400419774	0.01	kos	kos-fm	1	1	1	12	366
5792	5792	18334320.1336522	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5793	5793	18534695.2170801	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5794	5794	18735070.300508	593005.400419774	0.01	mah	mah-mh	0.0588235294117647	1	34.9210918178885	NA	366
5795	5795	18935445.3839358	593005.400419774	0.01	mah	mah-mh	0.0588235294117647	1	26.6823120502681	NA	366
5796	5796	19135820.4673637	593005.400419774	0.01	mah	mah-mh	0.0588235294117647	1	19.4820804575006	NA	366
5797	5797	19336195.5507916	593005.400419774	0	NA	NA	0	0	1	NA	NA
5798	5798	19536570.6342195	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5799	5799	19736945.7176474	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5800	5800	19937320.8010753	593005.400419774	0	NA	NA	0	0	NA	NA	NA
5801	5801	-19937320.8010753	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5802	5802	-19736945.7176474	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5803	5803	-19536570.6342195	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5804	5804	-19336195.5507916	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5805	5805	-19135820.4673637	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5806	5806	-18935445.3839358	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5807	5807	-18735070.3005079	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5808	5808	-18534695.21708	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5809	5809	-18334320.1336522	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5810	5810	-18133945.0502243	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5811	5811	-17933569.9667964	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5812	5812	-17733194.8833685	391902.662318429	0	NA	NA	0	0	1	NA	238
5813	5813	-17532819.7999406	391902.662318429	0	NA	NA	0	0	13.1918401750003	NA	NA
5814	5814	-17332444.7165127	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5815	5815	-17132069.6330848	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5816	5816	-16931694.5496569	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5817	5817	-16731319.466229	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5818	5818	-16530944.3828011	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5819	5819	-16330569.2993732	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5820	5820	-16130194.2159453	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5821	5821	-15929819.1325174	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5822	5822	-15729444.0490896	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5823	5823	-15529068.9656617	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5824	5824	-15328693.8822338	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5825	5825	-15128318.7988059	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5826	5826	-14927943.715378	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5827	5827	-14727568.6319501	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5828	5828	-14527193.5485222	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5829	5829	-14326818.4650943	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5830	5830	-14126443.3816664	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5831	5831	-13926068.2982385	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5832	5832	-13725693.2148106	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5833	5833	-13525318.1313827	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5834	5834	-13324943.0479548	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5835	5835	-13124567.964527	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5836	5836	-12924192.8810991	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5837	5837	-12723817.7976712	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5838	5838	-12523442.7142433	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5839	5839	-12323067.6308154	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5840	5840	-12122692.5473875	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5841	5841	-11922317.4639596	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5842	5842	-11721942.3805317	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5843	5843	-11521567.2971038	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5844	5844	-11321192.2136759	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5845	5845	-11120817.130248	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5846	5846	-10920442.0468201	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5847	5847	-10720066.9633922	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5848	5848	-10519691.8799644	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5849	5849	-10319316.7965365	391902.662318429	0	NA	NA	0	0	1	NA	NA
5850	5850	-10118941.7131086	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5851	5851	-9918566.62968067	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5852	5852	-9718191.54625278	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5853	5853	-9517816.46282489	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5854	5854	-9317441.379397	391902.662318429	0	NA	NA	0	0	NA	NA	NA
5855	5855	-9117066.2959691	391902.662318429	0	NA	NA	0	0	1	NA	366
