index	longitudes	latitudes	LANG_ISO	ID_ISO_A2	weighted_endemism	language_diversity	land_coverage	mgs	vegetation_productivity	new.mgs
1058	1058	-11271098.4428189	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1059	1059	-10770160.7342492	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1060	1060	-10269223.0256795	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1061	1061	-9768285.31710975	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1062	1062	-9267347.60854002	-517081.713899654	spa	spa-pe	0.0769230769230769	1	0.02	0	NA	21
1063	1063	-8766409.89997029	-517081.713899654	spa spa agr jiv cbu acu qvs qvz hub qup acu quf cbt qvc qxr qvz quk qvj jeb	spa-pe spa-ec agr-pe jiv-ec cbu-pe acu-pe qvs-pe qvz-ec hub-pe qup-pe acu-ec quf-pe cbt-pe qvc-pe qxr-ec qvz-pe quk-pe qvj-ec jeb-pe	10.6102564102564	19	0.93	12	192.622207733376	203
1064	1064	-8265472.19140056	-517081.713899654	por spa shp cod qvo yad cbu acu qvs qvz mzr qup huu cbt ura oca qvz ore mcf boa omg iqu pig mcf trr cah jeb kaq ccc myr	por-br spa-pe shp-pe cod-pe qvo-pe yad-pe cbu-pe acu-pe qvs-pe qvz-ec mzr-br qup-pe huu-pe cbt-pe ura-pe oca-pe qvz-pe ore-pe mcf-pe boa-pe omg-pe iqu-pe pig-pe mcf-br trr-pe cah-pe jeb-pe kaq-pe ccc-pe myr-pe	18.8501788908766	30	1	12	210.589618688283	366
1065	1065	-7764534.48283083	-517081.713899654	por spa spa cul tca yad knm mzr tca oca dny boa boa tca mcf ycn cod hux rgr xor cod mpq	por-br spa-co spa-pe cul-br tca-br yad-pe knm-br mzr-br tca-pe oca-pe dny-br boa-pe boa-br tca-co mcf-br ycn-co cod-br hux-pe rgr-pe xor-br cod-co mpq-br	11.3779566686543	22	1	12	210.523583767742	366
1066	1066	-7263596.7742611	-517081.713899654	por apu tca jaa pad dny boa swx cod hir omg	por-br apu-br tca-br jaa-br pad-br dny-br boa-br swx-br cod-br hir-br omg-br	5.35658914728682	11	1	12	209.331943158564	365
1067	1067	-6762659.06569137	-517081.713899654	por myu apu pah myp	por-br myu-br apu-br pah-br myp-br	1.60658914728682	5	1	12	207.154080980279	329
1068	1068	-6261721.35712164	-517081.713899654	por myu mav aap	por-br myu-br mav-br aap-br	1.85658914728682	4	1	12	209.36822117809	306
1069	1069	-5760783.6485519	-517081.713899654	por txu aap pak kre asu asn kyr awt	por-br txu-br aap-br pak-br kre-br asu-br asn-br kyr-br awt-br	6.52325581395349	9	1	10	210.965375302522	312
1070	1070	-5259845.93998217	-517081.713899654	por gub urb ram gvj apn mdz gvp xre xri tqb aan uks	por-br gub-br urb-br ram-br gvj-br apn-br mdz-br gvp-br xre-br xri-br tqb-br aan-br uks-br	10.5232558139535	13	1	9	205.577789543286	269
1071	1071	-4758908.23141244	-517081.713899654	por gub ram tme	por-br gub-br ram-br tme-br	1.52325581395349	4	0.94	6	199.636063787566	210
1072	1072	-4257970.52284271	-517081.713899654	por tme	por-br tme-br	0.523255813953488	2	0.65	6	173.418709456075	178
1073	1073	-3757032.81427298	-517081.713899654	NA	NA	0	0	0.07	7	60.8678150124992	229
1074	1074	-3256095.10570325	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1075	1075	-2755157.39713352	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1076	1076	-2254219.68856379	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1077	1077	-1753281.97999405	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1078	1078	-1252344.27142432	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1079	1079	-751406.562854592	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1080	1080	-250468.85428486	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1081	1081	250468.854284871	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1082	1082	751406.562854603	-517081.713899654	NA	NA	0	0	0	8	NA	NA
1083	1083	1252344.27142433	-517081.713899654	kmb kng kwy kng swj yom puu lup tyx njx vif yom kwy sdj nzb lup puu tsa bbg xku dde yom wum mbm lli iyx bwz vif bwz wum zmn nda	kmb-ao kng-cd kwy-cd kng-ao swj-ga yom-cd puu-ga lup-ga tyx-cg njx-cg vif-cg yom-ao kwy-ao sdj-cg nzb-cg lup-cg puu-cg tsa-cg bbg-ga xku-cg dde-cg yom-cg wum-ga mbm-cg lli-cg iyx-cg bwz-ga vif-ga bwz-cg wum-cg zmn-cg nda-cg	22.9166666666667	32	0.46	8	156.181973283163	261
1084	1084	1753281.97999406	-517081.713899654	kmb kng kwy kng yaf yns mdp tek skt ifm yom sub ldi ebo ebo yaf nzu ppp tyx sdj lnz tii zmf beq tyi kkw xku dde zmn mbm smx iyx zmn kng tek	kmb-ao kng-cd kwy-cd kng-ao yaf-cd yns-cd mdp-cd tek-cd skt-cd ifm-cg yom-cd sub-cd ldi-cg ebo-cd ebo-cg yaf-ao nzu-cg ppp-cd tyx-cg sdj-cg lnz-cd tii-cd zmf-cd beq-cg tyi-cg kkw-cg xku-cg dde-cg zmn-ga mbm-cg smx-cd iyx-cg zmn-cg kng-cg tek-cg	22.4166666666667	35	1	9	187.86096265433	274
1085	1085	2254219.68856379	-517081.713899654	lol cjk lun sop cjk lua yns mdp buf skt pem yel nkw dez sub slx lel nto kcv soe diz zmp bpj kws shc lwa won noq soo nlo hum	lol-cd cjk-ao lun-cd sop-cd cjk-cd lua-cd yns-cd mdp-cd buf-cd skt-cd pem-cd yel-cd nkw-cd dez-cd sub-cd slx-cd lel-cd nto-cd kcv-cd soe-cd diz-cd zmp-cd bpj-cd kws-cd shc-cd lwa-cd won-cd noq-cd soo-cd nlo-cd hum-cd	20.25	30	1	10	198.608513220718	301
1086	1086	2755157.39713353	-517081.713899654	lub tll hem sop lua lea bnx yel nkw ksv slx sod kcv kny hba zmb oml bpj luj gey	lub-cd tll-cd hem-cd sop-cd lua-cd lea-cd bnx-cd yel-cd nkw-cd ksv-cd slx-cd sod-cd kcv-cd kny-cd hba-cd zmb-cd oml-cd bpj-cd luj-cd gey-cd	9.16666666666667	20	1	10	195.124651528041	297
1087	1087	3256095.10570326	-517081.713899654	lub hem suk lea tap run kin bnx haq bwc fip bdp byi lgm bmb suw zmb hay suj shr xsj tny piw vin kin hoo han nyg job flr kcw bmb	lub-cd hem-cd suk-tz lea-cd tap-cd run-bi kin-rw bnx-cd haq-tz bwc-cd fip-tz bdp-tz byi-cd lgm-cd bmb-cd suw-tz zmb-cd hay-tz suj-tz shr-cd xsj-tz tny-tz piw-tz vin-tz kin-cd hoo-cd han-tz nyg-cd job-cd flr-cd kcw-cd bmb-tz	21.3333333333333	32	1	9	168.69505597077	242
1088	1088	3757032.81427299	-517081.713899654	nym mas suk gog kiv rim tcc irk suw kcz suj zin nim xsj lag sad piw gow hts bds mgz isn wbj	nym-tz mas-tz suk-tz gog-tz kiv-tz rim-tz tcc-tz irk-tz suw-tz kcz-tz suj-tz zin-tz nim-tz xsj-tz lag-tz sad-tz piw-tz gow-tz hts-tz bds-tz mgz-tz isn-tz wbj-tz	15.4166666666667	23	1	7	178.853391508977	198
1089	1089	4257970.52284272	-517081.713899654	mas orc gog kam mas ziw swh nyf ngp zaj dav asa sbm kki kdc lag ksb oki dug dig swh ruf cwe gow pkb bds ssn dig jmc kcu rwk old bou aas vun tvs doe rof gwe hka coh seg mhd nsg tga dhs	mas-tz orc-ke gog-tz kam-ke mas-ke ziw-tz swh-tz nyf-ke ngp-tz zaj-tz dav-ke asa-tz sbm-tz kki-tz kdc-tz lag-tz ksb-tz oki-tz dug-ke dig-tz swh-ke ruf-tz cwe-tz gow-tz pkb-ke bds-tz ssn-ke dig-ke jmc-tz kcu-tz rwk-tz old-tz bou-tz aas-tz vun-tz tvs-ke doe-tz rof-tz gwe-tz hka-tz coh-ke seg-tz mhd-tz nsg-tz tga-ke dhs-tz	36.6666666666667	46	0.76	7	170.93068400782	188
1090	1090	4758908.23141245	-517081.713899654	swh	swh-ke	0.333333333333333	1	0.01	7	NA	164
1091	1091	5259845.93998218	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1092	1092	5760783.64855191	-517081.713899654	crs	crs-sc	0.2	1	0.01	10	NA	345
1093	1093	6261721.35712165	-517081.713899654	crs	crs-sc	0.2	1	0.01	12	52.0744537559827	329
1094	1094	6762659.06569137	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1095	1095	7263596.77426111	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1096	1096	7764534.48283084	-517081.713899654	NA	NA	0	0	0	NA	NA	366
1097	1097	8265472.19140057	-517081.713899654	NA	NA	0	0	0	NA	NA	366
1098	1098	8766409.8999703	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1099	1099	9267347.60854003	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1100	1100	9768285.31710976	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1101	1101	10269223.0256795	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1102	1102	10770160.7342492	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1103	1103	11271098.442819	-517081.713899654	jav mui jax min pse mwv rej liw pel vkk eno	jav-id mui-id jax-id min-id pse-id mwv-id rej-id liw-id pel-id vkk-id eno-id	6.30952380952381	11	0.15	12	111.26519961622	366
1104	1104	11772036.1513887	-517081.713899654	zlm jav mui sun pse mfb ljp bew lce vkk abl kge bac hji nsy pey	zlm-id jav-id mui-id sun-id pse-id mfb-id ljp-id bew-id lce-id vkk-id abl-id kge-id bac-id hji-id nsy-id pey-id	9.92063492063492	16	0.48	12	148.574589213976	365
1105	1105	12272973.8599584	-517081.713899654	zlm jav bjn sun xdy pea	zlm-id jav-id bjn-id sun-id xdy-id pea-id	1.45396825396825	6	0.11	12	64.9108723203788	365
1106	1106	12773911.5685281	-517081.713899654	bjn xdy nij mad lbx bkr mhy bvu kkv	bjn-id xdy-id nij-id mad-id lbx-id bkr-id mhy-id bvu-id kkv-id	3.61666666666667	8	0.23	12	73.6661019438956	365
1107	1107	13274849.2770979	-517081.713899654	bug pmf lbw mak mqn sda kli mqj xmz tlz ulm kjk rob mdr ptt mzq wmm sly ptu pdo mvp mqx kjc atq raz pnc bnu wtw vko cml ley bdl mli lji mfp dkk tln	bug-id pmf-id lbw-id mak-id mqn-id sda-id kli-id mqj-id xmz-id tlz-id ulm-id kjk-id rob-id mdr-id ptt-id mzq-id wmm-id sly-id ptu-id pdo-id mvp-id mqx-id kjc-id atq-id raz-id pnc-id bnu-id wtw-id vko-id cml-id ley-id bdl-id mli-id lji-id mfp-id dkk-id tln-id	29.5333333333333	37	0.21	12	159.016566782605	334
1108	1108	13775786.9856676	-517081.713899654	bug lbw mqn mnb xmz pnp bkz vkl szn wow cia wlo khc bhq bdl ues llm tlk lix bup wru xkq kgx tdi ttp xks zka	bug-id lbw-id mqn-id mnb-id xmz-id pnp-id bkz-id vkl-id szn-id wow-id cia-id wlo-id khc-id bhq-id bdl-id ues-id llm-id tlk-id lix-id bup-id wru-id xkq-id kgx-id tdi-id ttp-id xks-id zka-id	22.45	27	0.15	12	90.8348581221856	327
1109	1109	14276724.6942373	-517081.713899654	mhs wha weo alp bty ste lcl szn abs tlw bgy tlt nxl bnf hrk sau spr kzx kzb sgu spb amv nil tve lcs tlu srw jal lcq nni htu hik alo ppr asl bzn mqp bpq nae nul amq lox huk hud hti ltu lhh kzl plh	mhs-id wha-id weo-id alp-id bty-id ste-id lcl-id szn-id abs-id tlw-id bgy-id tlt-id nxl-id bnf-id hrk-id sau-id spr-id kzx-id kzb-id sgu-id spb-id amv-id nil-id tve-id lcs-id tlu-id srw-id jal-id lcq-id nni-id htu-id hik-id alo-id ppr-id asl-id bzn-id mqp-id bpq-id nae-id nul-id amq-id lox-id huk-id hud-id hti-id ltu-id lhh-id kzl-id plh-id	46.25	49	0.09	12	86.5718883842419	365
1110	1110	14777662.4028071	-517081.713899654	kgq irh wad zrs bdw mnu nbn etz ihp asi bzp kei irx frd tcm txn ire tre jau abs ges moq kvo kwh kvv gop woo bnf erw sgu oni bvt bed rnn baj kgv kuv skz wah kpd bnd tni lcd bay tev kvp udj kyd lrn urn dsn agf mqi	kgq-id irh-id wad-id zrs-id bdw-id mnu-id nbn-id etz-id ihp-id asi-id bzp-id kei-id irx-id frd-id tcm-id txn-id ire-id tre-id jau-id abs-id ges-id moq-id kvo-id kwh-id kvv-id gop-id woo-id bnf-id erw-id sgu-id oni-id bvt-id bed-id rnn-id baj-id kgv-id kuv-id skz-id wah-id kpd-id bnd-id tni-id lcd-id bay-id tev-id kvp-id udj-id kyd-id lrn-id urn-id dsn-id agf-id mqi-id	47.5	53	0.19	12	104.995150023684	366
1111	1111	15278600.1113768	-517081.713899654	cns uhn ekg kgq dnw bvz flh awu xse nks yli jaq mnu psa mqf mnz ndx wno tad kwe yac sao wod bsa fau tmu aws txt wai wul trt kyt dei pas saw kiy khh xwr daz brp bkl nlk opk dni wrp tbp asc tcg nbq auu tty ire duv kpi ert tml dnt tds byl bqq jau diy bzu bti awh wlw afz kkl asy wbe awr dem dbf kkb tcq aqm wor dna mhz srt tfo rac hap bgv	cns-id uhn-id ekg-id kgq-id dnw-id bvz-id flh-id awu-id xse-id nks-id yli-id jaq-id mnu-id psa-id mqf-id mnz-id ndx-id wno-id tad-id kwe-id yac-id sao-id wod-id bsa-id fau-id tmu-id aws-id txt-id wai-id wul-id trt-id kyt-id dei-id pas-id saw-id kiy-id khh-id xwr-id daz-id brp-id bkl-id nlk-id opk-id dni-id wrp-id tbp-id asc-id tcg-id nbq-id auu-id tty-id ire-id duv-id kpi-id ert-id tml-id dnt-id tds-id byl-id bqq-id jau-id diy-id bzu-id bti-id awh-id wlw-id afz-id kkl-id asy-id wbe-id awr-id dem-id dbf-id kkb-id tcq-id aqm-id wor-id dna-id mhz-id srt-id tfo-id rac-id hap-id bgv-id	66.9166666666667	84	0.63	12	180.649027220767	366
1112	1112	15779537.8199465	-517081.713899654	enq ppt xla bwp hui flh awi awu mrf xte aax kvg yli jaq ury mqf fai meb bpp yon ahh kkc szb sao ham faa kts bzf tyn mtg duc mpt fqs aws txt wai sug tlf tif awy beo wms aau nxr khe awv kti bjh khs nlc kiq ian nlk aog opk jko sic iwo abt ong goi foi yir bhl sbt ape lpe ubu nkj yet nps gbe kpq ail rmh iwm kew aos bir tzx wos pgi nnm kql kyc byl kjs wrs eip kjy khp enr opm kih wng smq kwj mux imo jet amn amp ulf diy bco agl dju kbx afd kwo awh ipi kkl bic dia kmo nce iws tlg etr ssx sny akh kxt mtf aur seo age pux grx ttn leq bpw yuj kms fiw set msl aoe net onn ybx nir mvk stm aoj kmt kzv kxw jbr onr wrs mmb boq auk yss kvz itr kbv orz owi wra bbf wog nxu dmu snu skv niw urx amm pin aip naa tnm kbv grs avt bit van bnw onk msf uri yis mle gbf wfg yra ktt can agg but auw amt aww nxr bpg bio sow kmn rwa tww xbi afk bhf ayq lgt ylg kbi bye tti urt mgk mbx bwm nby ksi bey rhp elk sow stf kxa yee tkx yet yla smf kwr afp vam nax sim mmp szb tpf xkw svb ymo wtk ywa tei oin wut wii yll ykm aic wmo aon wnp bry nud mwb aps aad sry nux siv dnd nxx mty urm psq jet aif mkc buv dmy mbk knr lsr akq mrx aag kja siq kis tmq osu cga eit ymb mgt aof ppq lkl lnm myd sbi cjn imn sso wla aun yde ppe gnu siu upi pby yev tua kbw ygl alx okk spk ele trb niz yyu xrw kzu	enq-pg ppt-pg xla-pg bwp-id hui-pg flh-id awi-pg awu-id mrf-id xte-id aax-id kvg-pg yli-id jaq-id ury-id mqf-id fai-pg meb-pg bpp-id yon-pg ahh-id kkc-pg szb-id sao-id ham-pg faa-pg kts-id bzf-pg tyn-id mtg-id duc-pg mpt-pg fqs-pg aws-id txt-id wai-id sug-pg tlf-pg tif-pg awy-id beo-pg wms-id aau-pg nxr-pg khe-id awv-id kti-id bjh-pg khs-pg nlc-id kiq-id ian-pg nlk-id aog-pg opk-id jko-pg sic-pg iwo-id abt-pg ong-pg goi-pg foi-pg yir-id bhl-pg sbt-id ape-pg lpe-id ubu-pg nkj-id yet-id nps-id gbe-pg kpq-id ail-pg rmh-id iwm-pg kew-pg aos-id bir-pg tzx-pg wos-pg pgi-pg nnm-pg kql-pg kyc-pg byl-id kjs-pg wrs-id eip-id kjy-pg khp-id enr-id opm-pg kih-pg wng-id smq-pg kwj-pg mux-pg imo-pg jet-id amn-pg amp-pg ulf-id diy-id bco-pg agl-pg dju-pg kbx-pg afd-pg kwo-pg awh-id ipi-pg kkl-id bic-pg dia-pg kmo-pg nce-pg iws-pg tlg-id etr-pg ssx-pg sny-pg akh-pg kxt-pg mtf-pg aur-pg seo-pg age-pg pux-pg grx-pg ttn-id leq-pg bpw-pg yuj-pg kms-pg fiw-pg set-id msl-id aoe-pg net-pg onn-pg ybx-pg nir-id mvk-pg stm-pg aoj-pg kmt-id kzv-id kxw-pg jbr-id onr-pg wrs-pg mmb-id boq-pg auk-pg yss-pg kvz-id itr-pg kbv-pg orz-id owi-pg wra-pg bbf-pg wog-pg nxu-id dmu-id snu-id skv-id niw-pg urx-pg amm-pg pin-pg aip-id naa-id tnm-id kbv-id grs-id avt-pg bit-pg van-pg bnw-pg onk-pg msf-id uri-pg yis-pg mle-pg gbf-pg wfg-id yra-pg ktt-id can-pg agg-pg but-pg auw-id amt-pg aww-pg nxr-id bpg-id bio-pg sow-pg kmn-pg rwa-pg tww-pg xbi-pg afk-pg bhf-pg ayq-pg lgt-pg ylg-pg kbi-id bye-pg tti-id urt-pg mgk-id mbx-pg bwm-pg nby-pg ksi-pg bey-pg rhp-pg elk-pg sow-id stf-pg kxa-pg yee-pg tkx-id yet-pg yla-pg smf-pg kwr-id afp-pg vam-pg nax-pg sim-pg mmp-pg szb-pg tpf-id xkw-id svb-pg ymo-pg wtk-pg ywa-pg tei-pg oin-pg wut-pg wii-pg yll-pg ykm-pg aic-pg wmo-pg aon-pg wnp-pg bry-pg nud-pg mwb-pg aps-pg aad-pg sry-pg nux-pg siv-pg dnd-pg nxx-id mty-pg urm-pg psq-pg jet-pg aif-pg mkc-pg buv-pg dmy-id mbk-pg knr-pg lsr-pg akq-pg mrx-id aag-pg kja-id siq-pg kis-pg tmq-pg osu-pg cga-pg eit-pg ymb-pg mgt-pg aof-pg ppq-pg lkl-pg lnm-pg myd-pg sbi-pg cjn-pg imn-pg sso-pg wla-pg aun-pg yde-pg ppe-pg gnu-pg siu-pg upi-pg pby-pg yev-pg tua-pg kbw-pg ygl-pg alx-pg okk-pg spk-pg ele-pg trb-pg niz-pg yyu-pg xrw-pg kzu-id	293.416666666667	315	0.88	12	199.247443016049	366
1113	1113	16280475.5285163	-517081.713899654	enq pwa ppo med rao klq adz byz mps smb wiu aog lbq whg ado buk kue ubu gim ygw gvf rwo mgl kbq pnn kqa bef kmh kyc apz waj bmu ena kjs for mbw aew kjy kpw mux imo byr wnc kbx yut snp agd apr wgi ygr nca mlh ssx kpf ali mtf msy tim tbg nii sks gaj bbr mmq naf tnh auy omw awb kmg ons yuw mci kqb goc hot tbc ded kgf gaf cjv nac omo tmd bvn gah urw kop aod tbv klt met uvh aki xop ufi gaw kyg prw aso mna awx mpl mhl gam wsk anh wnb spl skm spd xes doa nnk mmo nof anj rmk sbq mcy ybm msu gao sst dad geb pla mpp kmf mzu ksl ssd gyb mmi snz sll aey iou ptp nnf nop noh gai bzh urg ylu igm mkr tgu duk zsu abw xsi bpm hob hih asx ksr isa imi wnu mqw bbv yla zeg tbs una mva dmc wax tya buq mjn brq abg ont wsr bmh ssj spm ybo val ino kgu ynl gpn usa eri gsp wtf asd mlp bqs lll koz utu xoi rmp gsn jae yby noc nif kmu mtc grq dnr lbu nis zsa dev waz dui dah pda klm wmc fad six gdd smc awm igo boj tuc afi gat fag brz klh bbd mjj roe slw wdg woc zuh mqz skc snx jil sra gka faj msz nib ggt kuo yrw loj bmx mqe ydk pmr bpu xow aya nkg kyy msx snr ttv mtv xsp nbk swm pup gve pnr igg taw sej ukg ggl bql gav mxk kco mvq mdc gap bjr ate nej mqv rpt bmc pix bie rea gmu grg bcu mpv bop mmt ped kze blq mcz mpn mjm usu bmp bpi tmy frq srf dge ygm lei wab spe mjk kcb klp kct	enq-pg pwa-pg ppo-pg med-pg rao-pg klq-pg adz-pg byz-pg mps-pg smb-pg wiu-pg aog-pg lbq-pg whg-pg ado-pg buk-pg kue-pg ubu-pg gim-pg ygw-pg gvf-pg rwo-pg mgl-pg kbq-pg pnn-pg kqa-pg bef-pg kmh-pg kyc-pg apz-pg waj-pg bmu-pg ena-pg kjs-pg for-pg mbw-pg aew-pg kjy-pg kpw-pg mux-pg imo-pg byr-pg wnc-pg kbx-pg yut-pg snp-pg agd-pg apr-pg wgi-pg ygr-pg nca-pg mlh-pg ssx-pg kpf-pg ali-pg mtf-pg msy-pg tim-pg tbg-pg nii-pg sks-pg gaj-pg bbr-pg mmq-pg naf-pg tnh-pg auy-pg omw-pg awb-pg kmg-pg ons-pg yuw-pg mci-pg kqb-pg goc-pg hot-pg tbc-pg ded-pg kgf-pg gaf-pg cjv-pg nac-pg omo-pg tmd-pg bvn-pg gah-pg urw-pg kop-pg aod-pg tbv-pg klt-pg met-pg uvh-pg aki-pg xop-pg ufi-pg gaw-pg kyg-pg prw-pg aso-pg mna-pg awx-pg mpl-pg mhl-pg gam-pg wsk-pg anh-pg wnb-pg spl-pg skm-pg spd-pg xes-pg doa-pg nnk-pg mmo-pg nof-pg anj-pg rmk-pg sbq-pg mcy-pg ybm-pg msu-pg gao-pg sst-pg dad-pg geb-pg pla-pg mpp-pg kmf-pg mzu-pg ksl-pg ssd-pg gyb-pg mmi-pg snz-pg sll-pg aey-pg iou-pg ptp-pg nnf-pg nop-pg noh-pg gai-pg bzh-pg urg-pg ylu-pg igm-pg mkr-pg tgu-pg duk-pg zsu-pg abw-pg xsi-pg bpm-pg hob-pg hih-pg asx-pg ksr-pg isa-pg imi-pg wnu-pg mqw-pg bbv-pg yla-pg zeg-pg tbs-pg una-pg mva-pg dmc-pg wax-pg tya-pg buq-pg mjn-pg brq-pg abg-pg ont-pg wsr-pg bmh-pg ssj-pg spm-pg ybo-pg val-pg ino-pg kgu-pg ynl-pg gpn-pg usa-pg eri-pg gsp-pg wtf-pg asd-pg mlp-pg bqs-pg lll-pg koz-pg utu-pg xoi-pg rmp-pg gsn-pg jae-pg yby-pg noc-pg nif-pg kmu-pg mtc-pg grq-pg dnr-pg lbu-pg nis-pg zsa-pg dev-pg waz-pg dui-pg dah-pg pda-pg klm-pg wmc-pg fad-pg six-pg gdd-pg smc-pg awm-pg igo-pg boj-pg tuc-pg afi-pg gat-pg fag-pg brz-pg klh-pg bbd-pg mjj-pg roe-pg slw-pg wdg-pg woc-pg zuh-pg mqz-pg skc-pg snx-pg jil-pg sra-pg gka-pg faj-pg msz-pg nib-pg ggt-pg kuo-pg yrw-pg loj-pg bmx-pg mqe-pg ydk-pg pmr-pg bpu-pg xow-pg aya-pg nkg-pg kyy-pg msx-pg snr-pg ttv-pg mtv-pg xsp-pg nbk-pg swm-pg pup-pg gve-pg pnr-pg igg-pg taw-pg sej-pg ukg-pg ggl-pg bql-pg gav-pg mxk-pg kco-pg mvq-pg mdc-pg gap-pg bjr-pg ate-pg nej-pg mqv-pg rpt-pg bmc-pg pix-pg bie-pg rea-pg gmu-pg grg-pg bcu-pg mpv-pg bop-pg mmt-pg ped-pg kze-pg blq-pg mcz-pg mpn-pg mjm-pg usu-pg bmp-pg bpi-pg tmy-pg frq-pg srf-pg dge-pg ygm-pg lei-pg wab-pg spe-pg mjk-pg kcb-pg klp-pg kct-pg	302.333333333333	317	0.35	12	142.973508993439	366
1114	1114	16781413.237086	-517081.713899654	mee aix kdf kol byx lmg sjr gcc mxm lcm nak uro mbh kvc aaw pss mwh tqp mgl kqw bnp ata ksd koa smg sgz mmx gfk tgc bek xkx anz sua kto gip bjk uvl lbv nal tbf ssz lih tgg leu tuh bjl akt aie mpo ckr bch wiv rai lbb tbj khl bxf avb mwg vmg bbn ncf apo let	mee-pg aix-pg kdf-pg kol-pg byx-pg lmg-pg sjr-pg gcc-pg mxm-pg lcm-pg nak-pg uro-pg mbh-pg kvc-pg aaw-pg pss-pg mwh-pg tqp-pg mgl-pg kqw-pg bnp-pg ata-pg ksd-pg koa-pg smg-pg sgz-pg mmx-pg gfk-pg tgc-pg bek-pg xkx-pg anz-pg sua-pg kto-pg gip-pg bjk-pg uvl-pg lbv-pg nal-pg tbf-pg ssz-pg lih-pg tgg-pg leu-pg tuh-pg bjl-pg akt-pg aie-pg mpo-pg ckr-pg bch-pg wiv-pg rai-pg lbb-pg tbj-pg khl-pg bxf-pg avb-pg mwg-pg vmg-pg bbn-pg ncf-pg apo-pg let-pg	61.5	64	0.2	12	143.566351581418	366
1115	1115	17282350.9456557	-517081.713899654	baa sjr roo buo nas vrs uis koa siw eiv nco kjx bcm kyx mte tva tio sol tpz hah tgi tgg smz hla kqj hao rri ttu oue nsn ppn lni sps nur pex nho	baa-sb sjr-pg roo-pg buo-pg nas-pg vrs-sb uis-pg koa-pg siw-pg eiv-pg nco-pg kjx-pg bcm-pg kyx-pg mte-sb tva-sb tio-pg sol-pg tpz-pg hah-pg tgi-pg tgg-pg smz-pg hla-pg kqj-pg hao-pg rri-sb ttu-pg oue-pg nsn-pg ppn-pg lni-pg sps-pg nur-pg pex-pg nho-pg	32.8333333333333	36	0.04	12	62.5504136836304	366
1116	1116	17783288.6542255	-517081.713899654	ojv nuq	ojv-sb nuq-pg	2	2	0.01	12	1	366
1117	1117	18284226.3627952	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1118	1118	18785164.0713649	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1119	1119	19286101.7799347	-517081.713899654	NA	NA	0	0	0	NA	NA	NA
1120	1120	19787039.4885044	-517081.713899654	tvl	tvl-tv	0.5	2	0.01	12	1	365
1121	1121	-19787039.4885044	-1023860.61391505	NA	NA	0	0	0	12	NA	NA
1122	1122	-19286101.7799346	-1023860.61391505	smo tkl	smo-as tkl-tk	1.5	2	0.01	12	NA	366
1123	1123	-18785164.0713649	-1023860.61391505	NA	NA	0	0	0	12	NA	NA
1124	1124	-18284226.3627952	-1023860.61391505	pkp	pkp-ck	1	1	2.50146509533871e-05	NA	NA	366
1125	1125	-17783288.6542255	-1023860.61391505	pnh rkh	pnh-ck rkh-ck	2	2	0.01	NA	42.4308452625011	366
1126	1126	-17282350.9456557	-1023860.61391505	NA	NA	0	0	0	NA	NA	NA
1127	1127	-16781413.237086	-1023860.61391505	NA	NA	0	1	0.01	NA	1	NA
1128	1128	-16280475.5285163	-1023860.61391505	NA	NA	0	0	0	12	NA	NA
1129	1129	-15779537.8199465	-1023860.61391505	mrq	mrq-pf	1	1	0.00231991865364756	12	NA	332
1130	1130	-15278600.1113768	-1023860.61391505	mqm	mqm-pf	1	1	0.00191154801253852	12	NA	341.5
1131	1131	-14777662.4028071	-1023860.61391505	NA	NA	0	0	0	NA	NA	NA
1132	1132	-14276724.6942373	-1023860.61391505	NA	NA	0	0	0	NA	NA	NA
1133	1133	-13775786.9856676	-1023860.61391505	NA	NA	0	0	0	NA	NA	NA
1134	1134	-13274849.2770979	-1023860.61391505	NA	NA	0	0	0	NA	NA	NA
1135	1135	-12773911.5685281	-1023860.61391505	NA	NA	0	0	0	NA	NA	NA
1136	1136	-12272973.8599584	-1023860.61391505	NA	NA	0	0	0	NA	NA	NA
1137	1137	-11772036.1513887	-1023860.61391505	NA	NA	0	0	0	NA	NA	NA
